id,station_name,code,longitude,latitude,elevation,Year,Month,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
43466,COLOMBO,5,79.87,6.9,7,2021,5,0,3.5,2.9,2.8,0,5.8,0.6,1.2,22,0,77.2,34.4,35,9.2,0.2,0.1,0,0,17.7,46.7,26.2,1.6,37.5,12.7,5.9,7.6,0.5,0.1,0,0,0
43466,COLOMBO,5,79.87,6.9,7,2021,6,3.4,1.8,140.6,33.5,3.5,10.6,11,8.6,18.8,0,0,8.3,47,11.3,0,3.5,0,0.5,0,0,0,0.4,6.4,0,0.4,1.1,1,1.4,4.1,0.1,
43466,COLOMBO,5,79.87,6.9,7,2021,7,8.9,6.3,0.4,25.6,0,1.9,8.4,2.6,12,3.2,0.5,0,0,0,0,0,0,0,0,0,0.5,1.1,56.4,48.9,4,97.5,0,0.1,0,0,0
43466,COLOMBO,5,79.87,6.9,7,2021,8,0,0,2.1,0,0,0.7,1.8,13.7,11.1,0,0,0,0,0,0,0.1,2.2,9.4,0,0,0,0.1,2.2,13.1,21.8,45.4,1.3,25.2,13.6,0,0.2
43466,COLOMBO,5,79.87,6.9,7,2021,9,2.9,11.4,3.7,12.1,3.6,8.8,9.8,2.3,0,0.7,0,16.4,15,0.5,22.2,3.4,0,1.1,0,37.3,5.5,0.4,0,0.7,0.1,17.8,13.7,0,0,0,
43466,COLOMBO,5,79.87,6.9,7,2021,10,38.2,1.8,2.2,5.3,46.1,0,0.4,1.3,3.6,11.6,0,3.7,1.5,0,2.1,8.3,1.3,1,3.1,51,0.5,2.4,6.1,3.9,11.2,19,10.3,22,8.9,18.9,38.5
43466,COLOMBO,5,79.87,6.9,7,2021,11,11.6,0,14.7,4.7,24.7,21.4,64.6,42.2,23.8,6.9,14.1,0.4,23.4,52.5,28.1,10.1,59.5,0.2,12.4,0,0,0,41.3,15.8,0,0,10.4,0.6,0,0,
43466,COLOMBO,5,79.87,6.9,7,2021,12,0.7,0,17,0,0.7,0,0,5.5,0,27.7,0,8.5,31.4,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.2
43466,COLOMBO,5,79.87,6.9,7,2022,1,0.1,7.6,7.3,0,0,0,0,0,0.3,0.1,0,0,0,0,2.3,0,0,0,0,0,0,0,0,58.6,0,0,0,0,0,0,0
43466,COLOMBO,5,79.87,6.9,7,2022,2,0,0,0,0,0,0,0,0,0,0,0.2,19.2,0,0,0,0,0,0,0,0,0,0,0.3,1.3,0.8,3.1,0,0,,,
43466,COLOMBO,5,79.87,6.9,7,2022,3,0,0,0,0,0,0,0,0.5,0,0,0.9,33.2,20.2,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0
43466,COLOMBO,5,79.87,6.9,7,2022,4,0.2,0,1.5,0,4.5,0,45.2,22.9,32.7,102.2,38.1,6.2,15.2,0,0,0,0,3.2,63.9,25.6,0,10.8,0.1,0,4.4,0,71.1,0.5,13.3,12.6,
43466,COLOMBO,5,79.87,6.9,7,2022,5,3.5,0.4,0,0.4,48.3,4.2,0,0,6.9,0.9,3.5,32.9,5.9,3,16.6,5,3,16.8,2.7,0.7,0.4,2.3,0,11.1,10.8,43.6,1,8.5,16.1,47,56.2
43466,COLOMBO,5,79.87,6.9,7,2022,6,1.2,9.5,1.7,4.8,0.2,0,0.5,1.7,4.2,0.4,1.1,4.1,0,1.1,27.4,0.3,7.7,9.4,0,0,0.2,10,0.4,3.3,1.8,0,0,0,0,0,
43466,COLOMBO,5,79.87,6.9,7,2022,7,0,0.9,0,0,0,0,0,0,0,0.6,0,0,0,2.9,1.5,0,0,0,0.8,0,1.8,1.1,0,0,0,0,2,0.2,0.7,0,0
43466,COLOMBO,5,79.87,6.9,7,2022,8,1.1,3.8,14.5,12.1,15.6,0.3,0,0.8,0,0,0,0,0,0,0,0,0,0.3,1.1,0,1.4,1.1,0,0,0,3.9,0,0,0.3,21.6,35.2
43466,COLOMBO,5,79.87,6.9,7,2022,9,2.8,2.5,3.5,59,13.6,0.2,3.3,0,0,0,0,0,0,0,0,0,0.1,0.8,0,3.5,0,0,0,0,0,0,0.2,0.1,5.3,3.8,
43466,COLOMBO,5,79.87,6.9,7,2022,10,3.8,0,0.5,0,0,0,0,0,0,1.9,12.8,53.8,91.3,76.8,2.5,9.7,23.8,13.4,0,23.9,62.5,68.2,44.3,0.1,4.7,6.6,0,0,1,0,5
43466,COLOMBO,5,79.87,6.9,7,2022,11,35.2,1.1,0.3,2.9,31.5,37.4,4.6,9.7,0,0.8,3.2,2.4,7.2,124.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.4,
