Date,City,Wind Speed,Relative Humidity,Dewpoint,Precipitation,Sea level pressure,Evapotranspiration
2021-03-21,Monaragala,18.300955,94.2545,5.060449,4.4955115,998.3498,1.1642569
2021-03-22,Monaragala,14.837414,86.34094,6.197859,4.851188,1001.0095,1.2225225
2021-03-23,Monaragala,19.230488,88.42739,6.43511,2.261796,1001.56934,1.2766719
2021-03-24,Monaragala,14.8825865,76.51384,3.687968,0.34375936,1003.9292,1.6808547
2021-03-25,Monaragala,8.183363,85.60029,3.8751724,3.4482188,1006.089,1.522765
2021-03-26,Monaragala,15.513818,75.686745,2.324209,0.7609446,1013.2488,1.4449637
2021-03-27,Monaragala,18.176373,91.773186,8.013112,2.359229,1011.70856,1.0213847
2021-03-28,Monaragala,19.3792,73.859634,5.5285864,3.2016602,1012.16833,1.3156252
2021-03-29,Monaragala,21.762247,60.946083,1.8452353,1.3264551,1015.92816,1.290481
2021-03-30,Monaragala,27.098398,71.03253,2.7210615,2.3108404,1016.788,1.2568028
2021-03-31,Monaragala,18.2909,68.11898,0.37792745,1.2642733,1015.9479,1.1360903
2021-04-01,Monaragala,18.320042,79.20543,3.8232923,3.311114,1014.7077,1.62014
2021-04-02,Monaragala,23.676634,76.29188,6.5897045,0.9185927,1024.0674,1.5689148
2021-04-03,Monaragala,19.268255,69.37833,4.3338723,0.070872635,1025.9272,2.1098313
2021-04-04,Monaragala,8.313617,69.464775,7.4264035,0.7108419,1012.387,2.9742534
2021-04-05,Monaragala,11.003747,64.55122,3.8903186,4.6342177,1015.1469,2.2353773
2021-04-06,Monaragala,19.362574,70.637665,5.861166,5.148506,1015.80664,1.9578309
2021-04-07,Monaragala,20.587975,57.724113,1.3923433,0.57374644,1025.0664,1.789555
2021-04-08,Monaragala,18.529987,63.81057,6.3776135,3.7403333,1010.6263,2.1529145
2021-04-09,Monaragala,23.650126,65.89702,1.7749267,3.1741853,1014.286,1.1104779
2021-04-10,Monaragala,17.692345,66.98346,1.0132511,1.3023282,1016.14594,1.4430913
2021-04-11,Monaragala,19.824785,60.069916,-0.5518173,0.14512496,1021.00574,1.756303
2021-04-12,Monaragala,14.442462,80.15636,7.33261,6.404049,999.8655,2.0376058
2021-04-13,Monaragala,13.864279,73.242805,3.2672987,1.386696,1009.02527,1.5238369
2021-04-14,Monaragala,20.22824,73.329254,5.15376,6.8802934,1005.28516,1.3679901
2021-04-15,Monaragala,19.658241,75.41571,3.9941432,6.533057,1007.04486,1.3328227
2021-04-16,Monaragala,22.418962,71.50215,3.1238298,0.22084677,1013.9048,1.5351914
2021-04-17,Monaragala,11.532519,62.5886,1.0199866,0.29530367,1015.5645,2.3776755
2021-04-18,Monaragala,7.904512,61.67505,0.21365549,0.0,1021.72437,2.7153149
2021-04-19,Monaragala,6.3956785,72.761505,2.3830638,1.9304043,1017.2842,2.510292
2021-04-20,Monaragala,21.356762,61.847946,1.1165141,0.8934768,1013.944,1.500356
2021-04-21,Monaragala,23.534382,63.934387,1.8541386,0.14933273,1022.4039,1.7963566
2021-04-22,Monaragala,13.472367,63.020844,2.5253513,0.0,1027.4636,2.7397985
2021-04-23,Monaragala,3.3741755,60.107285,3.8524435,0.0,1023.3234,3.7565298
2021-04-24,Monaragala,4.9168105,67.19374,7.3717504,0.07529571,1014.6831,4.1723967
2021-04-25,Monaragala,7.3886967,70.28019,5.6381783,1.661117,1017.0431,2.6939058
2021-04-26,Monaragala,15.112995,80.36664,7.5749598,1.2114371,1023.50275,2.5025697
2021-04-27,Monaragala,9.26997,83.45309,10.701363,0.30369693,1023.16266,2.909797
2021-04-28,Monaragala,5.8819065,73.539536,10.802352,1.5988044,1012.12244,4.0845346
2021-04-29,Monaragala,11.165529,74.625984,6.606593,0.9924561,1013.5822,1.972566
2021-04-30,Monaragala,10.565086,60.712425,3.2037427,1.2248305,1014.1421,2.9860218
2021-05-01,Monaragala,18.6796,53.79888,0.055006187,0.0,1029.4019,2.27906
2021-05-02,Monaragala,8.421845,61.885323,6.094524,0.15393983,1020.5617,4.096196
2021-05-03,Monaragala,11.251041,80.96852,12.875933,3.6287868,1024.2246,3.1317303
2021-05-04,Monaragala,6.5761914,84.04847,12.408657,4.8035026,1025.4907,3.3072355
2021-05-05,Monaragala,6.9031296,64.12842,5.2292953,1.7103525,1031.2568,3.2693024
2021-05-06,Monaragala,18.550121,61.208374,4.9034643,0.3900528,1030.7229,2.9358892
2021-05-07,Monaragala,11.341538,61.288315,4.458209,0.07827765,1027.5891,3.3843336
2021-05-08,Monaragala,7.892008,64.36826,10.3434305,0.07854456,1016.3552,5.198085
2021-05-09,Monaragala,9.489649,52.44822,7.002098,0.7881128,1005.0213,3.8609414
2021-05-10,Monaragala,24.723396,55.52816,3.0628457,0.63262266,1018.08746,2.2798333
2021-05-11,Monaragala,21.280231,61.60811,5.302572,0.0,1027.5535,2.9963167
2021-05-12,Monaragala,8.911504,61.68805,9.277836,0.0,1023.71967,4.658114
2021-05-13,Monaragala,10.205585,65.768005,14.186893,0.8786405,1018.78577,4.8232784
2021-05-14,Monaragala,10.5463,60.847954,7.4852424,0.24042672,1023.95197,3.6397495
2021-05-15,Monaragala,16.332705,56.927902,5.1274195,0.32163158,1025.818,2.9044511
2021-05-16,Monaragala,16.687698,58.00785,4.0074797,0.56471366,1026.5842,2.8580403
2021-05-17,Monaragala,17.365831,54.0878,1.090357,0.0,1029.5503,2.9797962
2021-05-18,Monaragala,12.890627,51.167747,0.17976725,0.0,1028.8164,3.4789991
2021-05-19,Monaragala,5.8130264,56.24769,4.294403,0.0,1022.5826,4.3941417
2021-05-20,Monaragala,7.4434953,65.32764,9.485502,1.3894696,1015.8486,4.9485145
2021-05-21,Monaragala,9.729563,67.407585,7.3822947,0.98397714,1009.0148,3.368562
2021-05-22,Monaragala,12.025421,65.48754,4.647471,0.74036264,1011.68085,2.7847605
2021-05-23,Monaragala,11.725495,61.56749,3.3052804,1.0728477,1014.247,2.3650503
2021-05-24,Monaragala,15.341236,58.647438,3.0704932,0.16558163,1010.4131,2.6409392
2021-05-25,Monaragala,20.281109,77.72738,5.714077,3.4882972,1007.6792,1.5591893
2021-05-26,Monaragala,15.4077425,82.80733,8.091911,2.1662786,1007.6453,2.137107
2021-05-27,Monaragala,9.856151,57.887276,3.7482164,0.50149167,1010.0114,3.0635176
2021-05-28,Monaragala,13.828785,56.967224,1.1721634,0.2515359,1019.17755,2.7701178
2021-05-29,Monaragala,13.199188,50.047173,1.3755078,0.0,1021.94366,4.068698
2021-05-30,Monaragala,6.6141415,48.12713,4.9656835,0.0,1018.6098,4.9618106
2021-05-31,Monaragala,11.268927,48.20706,6.9105835,0.0,1014.3759,4.514539
2021-06-01,Monaragala,14.283544,47.287018,7.8356194,0.0,1012.4421,4.335833
2021-06-02,Monaragala,14.31541,65.36697,12.479659,2.7251024,1011.2082,4.0949163
2021-06-03,Monaragala,9.00888,64.446915,14.659072,2.5626523,1012.97424,4.435568
2021-06-04,Monaragala,9.697968,70.52686,14.873714,3.5130394,1010.74036,4.75008
2021-06-05,Monaragala,8.714362,75.606804,11.466885,23.119432,1011.2064,3.1130798
2021-06-06,Monaragala,14.78082,74.68675,8.962142,0.60345334,1012.27264,2.2382119
2021-06-07,Monaragala,16.16124,65.76671,8.292096,0.69175386,1014.63873,3.2917254
2021-06-08,Monaragala,17.21057,71.84665,8.057681,0.5203841,1016.3049,3.0066879
2021-06-09,Monaragala,15.558889,72.9266,8.359882,2.522766,1011.27094,2.7906344
2021-06-10,Monaragala,13.560653,76.00655,8.642612,4.973422,1001.637,2.4016733
2021-06-11,Monaragala,16.990044,76.086494,8.593702,6.913601,1005.70325,2.603885
2021-06-12,Monaragala,10.898896,71.16644,6.4506874,2.2821414,1013.46924,2.6433809
2021-06-13,Monaragala,17.069265,61.2464,5.751706,2.0248106,1015.13544,2.9186816
2021-06-14,Monaragala,14.3717785,60.32634,6.389192,1.1478432,1009.5016,3.1465342
2021-06-15,Monaragala,16.463537,68.40629,8.307211,2.56812,1007.5677,3.0717483
2021-06-16,Monaragala,13.752031,68.48624,11.742551,5.6842184,1002.8338,2.7103226
2021-06-17,Monaragala,19.298525,58.566185,7.9931545,13.895823,1003.6,3.5487854
2021-06-18,Monaragala,16.581007,55.646133,5.609212,0.17867099,1012.56604,3.2597563
2021-06-19,Monaragala,10.734189,58.72609,7.9138565,0.89595014,1012.0321,3.9133637
2021-06-20,Monaragala,14.230944,74.80603,12.460152,8.356459,1006.89825,3.2379806
2021-06-21,Monaragala,12.873549,60.88598,9.206701,1.1714765,1014.7644,3.5894074
2021-06-22,Monaragala,10.463306,65.96592,9.57164,2.7111778,1011.1305,3.4035337
2021-06-23,Monaragala,11.188024,57.045876,5.8395214,0.815683,1014.99664,2.8078318
2021-06-24,Monaragala,16.12209,59.125824,5.9513516,0.63623077,1021.6627,2.7564666
2021-06-25,Monaragala,17.918364,65.205765,8.108017,5.3777685,1019.2288,2.9287033
2021-06-26,Monaragala,18.314743,55.28572,6.34227,0.36562786,1021.095,3.2030556
2021-06-27,Monaragala,20.125479,72.36567,10.339705,1.558307,1019.2611,2.8690698
2021-06-28,Monaragala,9.556826,61.44561,10.178261,0.0,1021.82715,4.565792
2021-06-29,Monaragala,7.806488,55.525566,9.98646,0.0,1019.79333,4.837491
2021-06-30,Monaragala,6.4031467,55.605515,11.894305,0.0,1012.85944,5.0035925
2021-07-01,Monaragala,9.985541,57.68546,10.751024,0.27808824,1010.0255,3.941901
2021-07-02,Monaragala,13.943624,57.765408,10.507469,0.7436271,1007.1917,3.8823612
2021-07-03,Monaragala,12.886856,62.706905,10.408149,0.83747715,1008.16864,3.2445998
2021-07-04,Monaragala,17.548243,63.56533,10.8206005,0.37223253,1014.75214,3.2228868
2021-07-05,Monaragala,11.823458,61.423756,9.1614065,0.83756936,1019.63574,3.3772426
2021-07-06,Monaragala,18.280739,68.28219,9.403011,0.651479,1019.6192,2.7406404
2021-07-07,Monaragala,17.930258,70.14062,9.896228,1.1168835,1012.90265,2.527116
2021-07-08,Monaragala,13.9918165,72.99905,11.089122,1.7684976,1009.98627,2.5420513
2021-07-09,Monaragala,13.280185,67.85747,10.583281,0.74467254,1016.0697,3.3509047
2021-07-10,Monaragala,6.1044183,63.715897,11.942378,2.8857684,1015.2533,4.4846663
2021-07-11,Monaragala,10.058801,65.574326,12.79849,1.0240406,1016.8368,3.3548925
2021-07-12,Monaragala,11.500878,66.432755,14.159554,2.699897,1013.52026,4.2964892
2021-07-13,Monaragala,7.1912417,70.291176,13.216287,9.403627,1008.7038,3.3819962
2021-07-14,Monaragala,14.388869,57.149612,9.318525,0.37244236,1016.3874,3.3329957
2021-07-15,Monaragala,17.27431,55.008034,9.768841,0.0,1014.2709,4.2194023
2021-07-16,Monaragala,8.640988,50.86647,11.318747,0.3724854,1006.9544,4.201872
2021-07-17,Monaragala,16.209044,48.72489,7.777616,0.0,1010.1379,3.3444655
2021-07-18,Monaragala,14.774793,60.583313,9.290132,0.5587935,1011.4214,3.1114416
2021-07-19,Monaragala,11.897183,62.441742,8.752285,0.093137726,1016.2049,3.205397
2021-07-20,Monaragala,11.90246,62.30017,9.135549,0.74514574,1016.6884,3.7338865
2021-07-21,Monaragala,7.216813,59.1586,8.6797905,0.18629752,1018.17194,3.822958
2021-07-22,Monaragala,9.386017,53.01703,8.578124,0.0,1020.25543,4.3966317
2021-07-23,Monaragala,8.306698,56.875458,10.579201,2.0495176,1019.639,4.1591563
2021-07-24,Monaragala,14.452835,74.73388,12.326815,8.757556,1019.3224,2.753087
2021-07-25,Monaragala,12.290359,68.59231,11.402452,0.18634228,1020.10596,3.4827645
2021-07-26,Monaragala,11.572523,62.45073,10.935144,1.0249448,1019.78955,3.4526293
2021-07-27,Monaragala,10.492247,59.309166,11.368241,0.27954748,1015.87305,4.385464
2021-07-28,Monaragala,12.306706,57.167595,12.101781,0.0,1011.15656,4.221603
2021-07-29,Monaragala,13.398526,49.026016,9.419201,0.0,1011.34,4.0230103
2021-07-30,Monaragala,7.245655,62.88446,14.533997,3.0755906,1014.62366,4.4332566
2021-07-31,Monaragala,6.8864217,74.742874,16.832127,10.252606,1019.6071,3.8568735
2021-08-01,Monaragala,6.889472,63.601303,14.755356,0.0,1021.1907,4.651953
2021-08-02,Monaragala,5.441465,72.45973,16.839096,2.1439958,1020.9741,4.606674
2021-08-03,Monaragala,6.5326495,72.31816,17.207039,0.09322309,1021.5576,4.2079463
2021-08-04,Monaragala,9.803312,58.176582,14.746245,0.0,1016.0412,4.500685
2021-08-05,Monaragala,11.98713,78.03501,15.65295,10.628782,1008.1247,3.2119994
2021-08-06,Monaragala,13.082657,88.89344,13.24817,11.468632,1006.70807,1.7643092
2021-08-07,Monaragala,20.359806,95.75186,14.2532015,6.9935184,1007.4918,1.5311089
2021-08-08,Monaragala,20.005087,79.6103,12.763238,0.4662647,1016.4752,2.4743395
2021-08-09,Monaragala,18.922266,79.46872,13.541929,0.186518,1017.5588,3.1076436
2021-08-10,Monaragala,10.921522,72.327156,13.790691,0.18653019,1014.24225,3.4517317
2021-08-11,Monaragala,8.37687,67.18558,12.63978,0.0,1013.02576,3.9318025
2021-08-12,Monaragala,5.1012197,76.04401,16.930344,1.305883,1007.9093,3.6395779
2021-08-13,Monaragala,9.477881,87.90243,18.479677,7.4626827,1008.9928,2.9554524
2021-08-14,Monaragala,9.482072,75.760864,14.269113,0.4664487,1012.8764,2.9360194
2021-08-15,Monaragala,10.215979,65.619286,14.423056,0.0,1008.45984,3.985941
2021-08-16,Monaragala,12.045581,70.477715,16.994513,2.799068,998.14325,3.5727785
2021-08-17,Monaragala,14.607156,79.33614,13.692661,17.168776,1003.62695,2.2462392
2021-08-18,Monaragala,20.824394,77.194565,10.223611,2.239558,1017.7103,1.9284756
2021-08-19,Monaragala,20.833597,80.053,11.164642,0.27996382,1026.3938,2.2429578
2021-08-20,Monaragala,10.969895,67.91142,10.956115,0.0,1023.27747,3.3106666
2021-08-21,Monaragala,5.853194,59.76985,10.637688,0.0,1014.2609,4.0364466
2021-08-22,Monaragala,8.78367,56.628273,11.6244545,0.0,997.3444,3.4493997
2021-08-23,Monaragala,15.378208,77.48671,13.566348,0.3733883,991.62787,2.3475828
2021-08-24,Monaragala,14.286071,78.34514,11.520207,2.1471326,997.5115,2.1040223
2021-08-25,Monaragala,19.056501,75.20357,9.768922,0.74688137,1007.89496,1.9527082
2021-08-26,Monaragala,15.03195,83.062,10.222327,4.9484386,1002.1785,1.9509366
2021-08-27,Monaragala,11.003842,75.92042,9.291496,9.150594,1005.2621,1.9037861
2021-08-28,Monaragala,19.081745,68.77884,6.7053885,1.4007008,1013.4455,1.7473065
2021-08-29,Monaragala,16.887451,77.63727,9.290402,1.8677354,1017.129,1.8599758
2021-08-30,Monaragala,18.364025,78.4957,11.179042,8.405416,1009.81256,1.66688
2021-08-31,Monaragala,16.534914,88.35413,13.357536,11.861834,1003.4961,1.6668501
2021-09-01,Monaragala,10.660534,85.21256,9.536005,14.10447,1007.87964,1.315509
2021-09-02,Monaragala,13.584985,77.211395,9.441569,1.7672025,1012.7097,1.9359535
2021-09-03,Monaragala,12.828259,77.25704,9.115626,1.8496499,1016.9553,2.0592935
2021-09-04,Monaragala,10.976602,77.30267,10.754639,1.0115312,1015.5009,2.3563163
2021-09-05,Monaragala,14.610271,79.34831,11.607259,1.0972234,1010.0465,1.9000813
2021-09-06,Monaragala,18.960848,83.39396,12.106141,0.54549706,1015.59216,1.9687848
2021-09-07,Monaragala,11.64837,78.43961,10.514631,1.9888005,1024.3379,2.1681607
2021-09-08,Monaragala,7.994717,89.485245,13.2406225,5.2134356,1014.7834,2.0414994
2021-09-09,Monaragala,8.34407,86.53088,15.829543,2.145037,1003.72906,2.9594803
2021-09-10,Monaragala,13.038471,66.57653,9.651016,1.0664295,1004.07465,1.9226876
2021-09-11,Monaragala,25.672081,79.62217,9.578456,0.35345837,1011.0202,1.4913374
2021-09-12,Monaragala,14.078296,82.66781,8.4488535,0.79076594,1013.0659,1.5986192
2021-09-13,Monaragala,13.694814,85.71346,7.9825463,1.9220083,1013.81146,1.3944789
2021-09-14,Monaragala,14.751895,87.759094,8.206676,0.69494337,1013.35706,1.4870332
2021-09-15,Monaragala,10.776575,78.80475,6.798463,0.0863746,1014.10266,2.065212
2021-09-16,Monaragala,4.662326,95.85038,9.482956,6.18365,1013.84827,1.2119507
2021-09-17,Monaragala,12.532311,95.89603,9.724011,1.1101505,1017.59393,1.1528503
2021-09-18,Monaragala,8.222408,85.941666,9.631281,1.1038433,1019.8396,1.760173
2021-09-19,Monaragala,14.277206,82.987305,9.06098,0.16885714,1020.38525,1.7931976
2021-09-20,Monaragala,12.4728985,84.03295,9.040295,0.5876413,1016.63074,1.7035868
2021-09-21,Monaragala,11.741764,81.07858,8.305493,0.16694315,1013.0763,1.8498625
2021-09-22,Monaragala,5.684123,89.12423,9.788768,0.58097917,1017.6221,1.8262321
2021-09-23,Monaragala,6.0300426,89.16987,9.9771595,1.4854506,1020.26764,1.869297
2021-09-24,Monaragala,8.854077,85.21552,9.403337,0.41027817,1026.8132,1.6324772
2021-09-25,Monaragala,10.962274,83.261154,8.3573,0.2447664,1032.4587,1.5536697
2021-09-26,Monaragala,8.827109,78.3068,7.255456,0.08112447,1035.6045,1.9587597
2021-09-27,Monaragala,4.935713,79.35244,7.937575,0.0,1033.55,2.3023577
2021-09-28,Monaragala,4.224255,78.39809,8.102836,0.0,1029.5957,2.3003335
2021-09-29,Monaragala,3.8664496,78.443726,9.171283,0.0,1025.9413,2.3668485
2021-09-30,Monaragala,7.7214136,80.489365,10.640696,0.0,1021.5869,2.1381557
2021-10-01,Monaragala,11.214561,80.53501,11.828316,0.07884007,1018.03253,2.0854242
2021-10-02,Monaragala,10.148271,85.58066,12.529016,1.3326385,1011.0782,1.6734488
2021-10-03,Monaragala,16.073748,79.6263,8.318939,0.5456031,1024.0238,1.3083303
2021-10-04,Monaragala,8.025205,77.671936,9.321687,0.0,1023.06946,1.9741857
2021-10-05,Monaragala,11.846215,92.71758,13.990228,3.0822415,1020.4151,1.6432391
2021-10-06,Monaragala,12.177121,85.76322,10.312409,6.6655836,1020.86066,1.1198941
2021-10-07,Monaragala,8.338103,88.80887,10.572141,10.131688,1013.4062,1.4738761
2021-10-08,Monaragala,19.774872,74.85451,5.697545,0.15148516,1028.3519,1.0902492
2021-10-09,Monaragala,9.007378,76.90015,5.3526344,2.0333521,1018.6976,1.322875
2021-10-10,Monaragala,13.146142,68.94579,3.5132966,3.66904,1010.8432,0.8878931
2021-10-11,Monaragala,20.037142,59.991432,0.5186954,1.3400935,1012.38873,0.86733943
2021-10-12,Monaragala,21.38926,74.03708,2.0151718,0.5181619,1006.9344,0.73871416
2021-10-13,Monaragala,11.024367,80.08271,3.6734922,8.905459,995.67993,0.5813397
2021-10-14,Monaragala,13.761523,80.12836,2.5985022,3.8783665,1003.2256,0.57524794
2021-10-15,Monaragala,15.460558,79.174,3.5481515,2.3282173,1013.67114,0.8981287
2021-10-16,Monaragala,9.94993,76.21964,3.1018069,0.36169508,1022.8168,0.81992376
2021-10-17,Monaragala,9.9364805,65.26528,2.1666276,1.0069274,1021.8624,0.9577182
2021-10-18,Monaragala,9.9231205,66.31093,1.2844589,2.8603952,1012.10803,0.70648426
2021-10-19,Monaragala,10.935007,73.356575,2.4373555,1.493068,1006.35364,0.7940672
2021-10-20,Monaragala,11.602991,78.402214,4.1416235,2.686188,998.49927,0.8234436
2021-10-21,Monaragala,9.20195,83.44785,3.0003824,0.28112778,1000.24493,0.75652844
2021-10-22,Monaragala,7.4880176,76.493484,3.9790895,0.41926065,1010.69055,0.80521184
2021-10-23,Monaragala,18.015703,76.53914,4.016806,0.20842093,1017.43616,0.83459204
2021-10-24,Monaragala,10.523765,75.584785,8.11261,0.34536275,1017.3818,1.2118436
2021-10-25,Monaragala,10.171098,85.63042,8.22392,0.27469388,1022.3274,0.97580916
2021-10-26,Monaragala,6.4333963,71.676056,6.5146127,0.068276376,1020.073,1.0608568
2021-10-27,Monaragala,12.173968,76.72171,6.2290926,0.0,1016.11865,0.9393657
2021-10-28,Monaragala,12.158448,81.76734,8.124325,0.067488156,1010.9643,1.0607917
2021-10-29,Monaragala,10.793803,80.81299,9.026942,1.6103278,1011.8098,1.0745864
2021-10-30,Monaragala,6.400735,85.858635,7.6246033,1.5342783,1015.1554,0.8620016
2021-10-31,Monaragala,8.747906,88.904274,6.1419663,0.19896136,1021.40106,0.666956
2021-11-01,Monaragala,5.3766055,84.94991,6.5506363,0.19780515,1016.7467,0.9689182
2021-11-02,Monaragala,16.75681,90.93735,9.138696,1.1189735,1009.82416,0.6281361
2021-11-03,Monaragala,10.025183,93.91647,7.205416,0.5917308,1022.5063,0.48434693
2021-11-04,Monaragala,3.9986053,87.8956,5.2132473,0.13134797,1031.5884,0.4995939
2021-11-05,Monaragala,7.6421857,82.874725,5.3962617,0.1312007,1035.4702,0.8809559
2021-11-06,Monaragala,7.289223,86.85384,5.3524904,0.2621078,1035.9523,0.6652642
2021-11-07,Monaragala,9.251064,79.83297,3.225727,0.26181504,1035.3344,0.59199834
2021-11-08,Monaragala,13.178772,68.812096,0.7332159,0.0,1033.8164,0.79890597
2021-11-09,Monaragala,9.85652,65.79122,-0.7206678,0.0,1028.2983,0.7672209
2021-11-10,Monaragala,8.846257,80.77034,2.4619539,0.0,1022.08044,0.8456511
2021-11-11,Monaragala,6.207961,92.749466,5.726669,1.8245733,1022.46246,0.36883265
2021-11-12,Monaragala,12.055984,94.72859,7.237391,5.0120296,1015.5445,0.51518804
2021-11-13,Monaragala,7.148832,90.7077,7.7332473,3.5760715,1009.4266,0.4927634
2021-11-14,Monaragala,13.934719,95.68684,6.486418,1.2340099,1015.70856,0.3614433
2021-11-15,Monaragala,6.1405396,90.66596,5.0860496,0.5838886,1023.8906,0.49507657
2021-11-16,Monaragala,9.347168,93.64509,5.4550743,0.71285915,1027.6726,0.45262063
2021-11-17,Monaragala,8.036312,90.62421,4.969971,3.4309256,1019.5546,0.40640938
2021-11-18,Monaragala,11.862027,89.60333,4.2186995,1.1639472,1024.1367,0.3715479
2021-11-19,Monaragala,13.109532,82.58245,2.5550344,0.06459325,1029.7188,0.31828544
2021-11-20,Monaragala,14.031619,75.56157,1.6149273,0.0,1027.4008,0.43968168
2021-11-21,Monaragala,10.496062,81.5407,3.6280637,0.06445291,1020.88275,0.52114767
2021-11-22,Monaragala,11.737536,87.51982,1.2755669,1.4808103,1028.5648,0.4013145
2021-11-23,Monaragala,6.3281035,87.49895,-0.6190159,0.83607465,1023.64685,0.24162564
2021-11-24,Monaragala,11.992256,75.47807,-1.6262819,0.12848805,1013.1289,0.37424594
2021-11-25,Monaragala,12.9056635,75.457184,2.559429,0.12834963,1004.9109,0.5421309
2021-11-26,Monaragala,18.523924,86.43632,3.7007513,4.1027727,996.9929,0.2543143
2021-11-27,Monaragala,15.031837,82.41544,2.9728215,1.2807409,995.875,0.34512958
2021-11-28,Monaragala,12.182334,78.39456,2.251821,0.19190541,999.45703,0.45149633
2021-11-29,Monaragala,7.1662836,86.37369,2.2321894,0.9585016,1012.1391,0.43790722
2021-11-30,Monaragala,9.013007,83.352806,2.272704,2.7447739,1004.72107,0.44299892
2021-12-01,Monaragala,13.950663,91.33193,4.6577187,0.76516813,1010.2031,0.25664774
2021-12-02,Monaragala,8.658767,89.31106,3.3788955,0.63696253,1024.9851,0.28998554
2021-12-03,Monaragala,10.796598,89.290184,1.8068638,0.7635446,1026.2672,0.1770489
2021-12-04,Monaragala,10.154502,88.26931,1.2562983,1.5254732,1019.6492,0.18192565
2021-12-05,Monaragala,4.6043344,89.24843,0.9218332,0.6984367,1015.03125,0.1850097
2021-12-06,Monaragala,5.8178825,94.227554,2.1998274,3.2347927,1007.91327,0.25926274
2021-12-07,Monaragala,10.691045,98.20668,2.5584607,1.07713,1009.0953,0.24947394
2021-12-08,Monaragala,6.703789,99.1858,1.1842511,5.5698767,1006.1774,0.22024427
2021-12-09,Monaragala,15.503089,94.164925,0.5353234,0.12645544,1020.7594,0.218007
2021-12-10,Monaragala,11.523566,96.14405,3.1002843,0.12632318,1015.6415,0.4089347
2021-12-11,Monaragala,16.0339,96.12317,6.122392,1.8928695,1010.6234,0.39333022
2021-12-12,Monaragala,8.752378,99.102295,2.4473438,0.063029915,1010.7055,0.3152748
2021-12-13,Monaragala,4.817453,99.08142,1.9158642,0.0,1012.88745,0.38413498
2021-12-14,Monaragala,5.406847,99.06054,1.3112274,0.12579805,1014.6695,0.29329112
2021-12-15,Monaragala,7.192197,99.03966,1.0928425,1.1938434,1010.7516,0.25319448
2021-12-16,Monaragala,8.670251,99.01878,0.42111382,5.335357,1004.1336,0.22538859
2021-12-17,Monaragala,9.246626,98.99791,0.15500338,1.4421949,1002.11566,0.15925448
2021-12-18,Monaragala,8.630023,98.97703,0.058790427,1.691268,1009.19763,0.13053343
2021-12-19,Monaragala,11.876019,96.95616,0.24873123,0.31287584,1015.27966,0.18188116
2021-12-20,Monaragala,13.033616,98.93527,0.51094097,7.0637393,1005.8617,0.13743868
2021-12-21,Monaragala,15.959228,98.914406,0.8118313,2.3105376,1014.8437,0.13698551
2021-12-22,Monaragala,13.563947,94.893524,-1.531643,0.12476627,1023.7257,0.21150704
2021-12-23,Monaragala,12.650606,94.87265,-3.442874,0.0,1023.00775,0.19959304
2021-12-24,Monaragala,13.209131,93.85177,-5.9109564,0.18676816,1027.8899,0.14230165
2021-12-25,Monaragala,10.836442,97.830894,-4.2231393,0.12438559,1031.9719,0.20942712
2021-12-26,Monaragala,10.812203,98.81002,-1.6036365,0.37277833,1028.654,0.18394414
2021-12-27,Monaragala,16.61954,98.78914,-1.07801,4.903279,1018.436,0.16833116
2021-12-28,Monaragala,16.873613,98.76827,-0.5701535,4.7743163,1017.618,0.083629146
2021-12-29,Monaragala,5.51536,98.74739,-0.24635577,0.06194157,1027.8,0.19992349
2021-12-30,Monaragala,5.79288,96.72652,-2.6139827,0.1856377,1031.4822,0.34170696
2021-12-31,Monaragala,15.028521,89.70563,-5.2650814,0.0,1026.6641,0.20975453
2022-01-01,Monaragala,21.051754,72.68476,-5.5391645,0.8028159,1021.3461,0.2340315
2022-01-02,Monaragala,14.1263275,70.63516,-6.653821,0.0,1031.6091,0.32518455
2022-01-03,Monaragala,6.340502,72.58559,-4.364272,0.8655464,1026.6719,0.42165405
2022-01-04,Monaragala,13.253371,74.53599,-2.5619245,7.1138773,1021.7349,0.23494677
2022-01-05,Monaragala,13.825385,82.486404,-0.5747126,1.9806408,1021.99774,0.2526472
2022-01-06,Monaragala,17.276451,79.436806,1.4325012,2.848798,1014.4607,0.37430573
2022-01-07,Monaragala,18.710436,79.38722,0.7225237,0.30982953,1015.7236,0.3310676
2022-01-08,Monaragala,14.388237,85.33764,-0.7302939,3.9061007,1013.08655,0.33070382
2022-01-09,Monaragala,8.342623,84.28805,-1.5965614,3.1018715,1021.0495,0.29355344
2022-01-10,Monaragala,7.7648892,78.23845,-1.5230501,0.62073433,1029.4124,0.4190597
2022-01-11,Monaragala,12.650011,67.188866,-3.8090532,0.0,1029.0752,0.45939082
2022-01-12,Monaragala,8.334946,79.13928,-3.1810367,0.0,1024.3381,0.33030632
2022-01-13,Monaragala,7.757736,86.08968,1.5741684,3.2334836,1017.80096,0.61825836
2022-01-14,Monaragala,16.372406,76.04011,2.1639302,3.1109512,1012.4639,0.46882394
2022-01-15,Monaragala,27.566086,78.99051,0.13947777,0.74706995,1025.627,0.2550733
2022-01-16,Monaragala,19.807018,88.940926,0.9976328,0.87209916,1030.5898,0.26760697
2022-01-17,Monaragala,12.913636,91.891335,1.0312786,1.0596087,1029.2527,0.324647
